Time,VehicleId,Pos_x,Pos_y,Speed,Lane,Acceleration,LeaderID,LeaderSpeed,LeaderGap,Deceleration,RelativeSpeed,TTC,SafeDistance,hard_brake,danger_accel_toward_leader,leader_stopped,no_reaction_to_stopped_leader,SafeDangerZone
67.79581317643465,10101,-60.0,-1.6,0.0,21,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
143.1263092604998,61,67.54307089615982,-1.6,13.546842268487506,15,-0.13002170883817032,-1,-1.0,-1.0,0.3763247668127772,14.546842268487506,999.0,4.064052680546251,False,False,False,False,0
56.51137627955553,10101,-60.0,-1.6,0.0,21,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
123.44669453675567,35,-1.6,-33.89417558156075,6.234008361026702,18,0.4119832779465953,-1,-1.0,-1.0,0.0,7.234008361026702,999.0,1.8702025083080107,False,False,False,False,0
94.24042149082275,10101,-60.0,-1.6,0.0,21,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
141.1005943343791,43,-1.6,-91.90257038816577,9.92,18,-0.31343238906318416,-1,-1.0,-1.0,0.31343238906318416,10.92,999.0,2.976,False,False,False,False,0
46.06486741955859,32,-56.78482961009152,1.6,13.765946967823435,20,-0.3548532410084365,-1,-1.0,-1.0,0.43918088643459746,14.765946967823435,999.0,4.12978409034703,False,False,False,False,0
54.42081255476081,35,-74.02,-1.6,0.02,21,-0.013959372261959499,16,0.0,1.52,0.013959372261959499,0.02,76.0,0.006,False,False,True,True,0
120.57562537914224,50,28.033380080506063,-1.6,13.571873104288782,15,-4.175137208380239,-1,-1.0,-1.0,4.175137208380239,14.571873104288782,999.0,4.071561931286635,True,False,False,False,0
51.05458163372633,11111,-1.6,50.0,0.0,16,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
9.935088108867333,0,-40.51438101738486,-1.6,12.62710517550485,21,-2.2142979047410827,-1,-1.0,-1.0,2.2142979047410827,13.62710517550485,999.0,3.7881315526514547,False,False,False,False,0
31.313054016902342,13,38.64736495774415,1.6,2.508694598309766,14,-0.1,-1,-1.0,-1.0,0.1,3.508694598309766,999.0,0.7526083794929298,False,False,False,False,0
62.37491209001093,35,-74.0,-1.6,0.0,21,0.0,16,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
95.98795526600034,25,1.6,54.263725255199034,2.78,17,0.0,-1,-1.0,-1.0,0.0,3.78,999.0,0.8339999999999999,False,False,False,False,0
65.4830913773481,11111,-1.6,50.0,0.0,16,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
13.496932181228418,3,1.6,14.947357319075008,13.906135637543164,17,-1.9616522653552235,-1,-1.0,-1.0,1.9616522653552235,14.906135637543164,999.0,4.1718406912629495,False,False,False,False,0
80.57556784274544,35,-74.0,-1.6,0.0,21,0.0,16,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
69.38759264727425,35,-74.0,-1.6,0.0,21,0.0,16,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
142.8321389465381,68,-54.22030356757178,1.6,13.711970738212157,20,-0.7367204071860449,-1,-1.0,-1.0,1.2354991501311088,14.711970738212157,999.0,4.113591221463647,False,False,False,False,0
91.54822050370413,69,-1.6,-19.63726435358452,9.954703417284023,18,0.4973900720993943,-1,-1.0,-1.0,0.0,10.954703417284023,999.0,2.9864110251852067,False,False,False,False,0
132.16476920265288,45,-51.82208812203359,1.6,12.343326947678726,20,2.4758693671335052,-1,-1.0,-1.0,0.0,13.343326947678726,999.0,3.7029980843036174,False,False,False,False,0
89.73418977819435,62,-80.13847880412408,1.6,9.913418977819434,20,-0.2293080424865513,-1,-1.0,-1.0,0.2566598650420319,10.913418977819434,999.0,2.9740256933458302,False,False,False,False,0
15.60022506109898,2,-1.6,-75.58328589204511,14.84954987780204,18,1.8912226171397823,-1,-1.0,-1.0,0.004501221979598791,15.84954987780204,999.0,4.454864963340612,False,False,False,False,0
49.68378236681299,24,32.06359666462563,1.6,4.2562123903950715,14,3.697525496071731,22,6.203468466379008,6.874281969434329,0.0,-1.947256075983937,999.0,1.2768637171185213,False,False,False,False,0
128.86452714432698,39,60.16949473295263,-1.6,12.803209283509531,15,-0.3542267617614132,-1,-1.0,-1.0,0.9679071649046811,13.803209283509531,999.0,3.8409627850528594,False,False,False,False,0
137.6801408333669,64,-1.6,-87.12569704207105,12.195887333306485,18,0.684359125085578,-1,-1.0,-1.0,0.0,13.195887333306485,999.0,3.6587661999919456,False,False,False,False,0
123.07697076432096,15,-49.10194857316025,1.6,8.621939767512337,20,0.34151461783952014,-1,-1.0,-1.0,0.0,9.621939767512337,999.0,2.586581930253701,False,False,False,False,0
77.72334527971476,10101,-60.0,-1.6,0.0,21,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
62.158517434447866,35,-74.0,-1.6,0.0,21,0.0,16,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
46.122545117715035,15,-1.6,56.5,0.0,16,0.0,11111,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
38.93403097270695,11111,-1.6,50.0,0.0,16,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
58.967389973720664,40,-69.30588939156212,1.6,14.809274652651021,20,1.3687724183031897,-1,-1.0,-1.0,0.0,15.809274652651021,999.0,4.442782395795306,False,False,False,False,0
106.30552995935764,16,-1.6,-61.363748149154034,12.835576032513883,18,1.366620554156789,-1,-1.0,-1.0,0.0,13.835576032513883,999.0,3.8506728097541654,False,False,False,False,0
86.40614462901308,56,-92.83083182722947,1.6,9.939385537098692,20,-0.12877107419738426,-1,-1.0,-1.0,0.12877107419738426,10.939385537098692,999.0,2.981815661129608,False,False,False,False,0
105.03725533125555,11111,-1.6,19.481172220570013,9.948823400623334,16,0.41950737840611696,-1,-1.0,-1.0,0.09313832813888628,10.948823400623334,999.0,2.9846470201870003,False,False,False,False,0
86.77620158115175,23,-1.6,-54.256798815705956,11.99297480235603,18,2.6508913036653143,-1,-1.0,-1.0,0.0,12.99297480235603,999.0,3.5978924407068096,False,False,False,False,0
73.76487653861594,34,-94.21227773229779,1.6,9.950537038415218,20,-0.23380246178550174,-1,-1.0,-1.0,0.23380246178550174,10.950537038415218,999.0,2.9851611115245658,False,False,False,False,0
106.40454340711412,10101,-15.685020269570224,-1.6,9.949545659288587,21,0.605924446644108,-1,-1.0,-1.0,0.004997747825530821,10.949545659288587,999.0,2.984863697786576,False,False,False,False,0
50.18485676856301,35,-74.92060026200589,-1.6,0.7460572925747986,21,-0.44605729257479854,16,0.0,2.4206002620058977,0.44605729257479854,0.7460572925747986,3.245055645840436,0.22381718777243953,False,False,True,True,0
10.836134096831433,4,-1.6,17.522646933891,13.012073917243349,16,3.8290286179024067,-1,-1.0,-1.0,0.0,14.012073917243349,999.0,3.9036221751730054,False,False,False,False,0
59.639819326605455,32,-1.6,-18.804211333394008,6.923002464951673,18,49.57511470036673,-1,-1.0,-1.0,0.0,7.923002464951673,999.0,2.076900739485502,False,False,False,False,0
57.24182633525788,15,-1.6,56.5,0.0,16,0.0,11111,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
60.279561466273286,35,-74.0,-1.6,0.0,21,0.0,16,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
94.13238311812675,67,-68.25350618605546,1.6,13.940142532280987,20,0.8208380033667325,-1,-1.0,-1.0,0.3110376566169605,14.940142532280987,999.0,4.182042759684297,False,False,False,False,0
22.30583687216134,20,1.6,-94.42931544699063,1.6643884078926467,19,5.135424696140985,18,3.9170257541368914,4.510920586834999,0.0,-2.2526373462442444,999.0,0.49931652236779395,False,False,False,False,0
101.18247726483132,50,-67.66482429716953,1.6,7.083686428383205,20,-8.201137868786335,-1,-1.0,-1.0,8.201137868786335,8.083686428383205,999.0,2.1251059285149614,True,False,False,False,0
37.7325321630211,29,-62.95400817573333,1.6,15.438798244531647,20,-2.0,-1,-1.0,-1.0,2.0,16.438798244531647,999.0,4.6316394733594946,False,False,False,False,0
88.67969029705233,15,-1.6,56.5,0.0,16,0.0,11111,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
47.06264928064838,18,1.6,-17.500202697737326,1.4337350719351623,19,-0.1,-1,-1.0,-1.0,0.1,2.4337350719351623,999.0,0.43012052158054864,False,False,False,False,0
130.8292826526423,39,85.63891752519093,-1.6,13.26,15,5.991888653463423,-1,-1.0,-1.0,0.0,14.26,999.0,3.978,False,False,False,False,0
131.21047322756345,39,90.56615195832481,-1.6,13.161520550319791,15,3.7494645512689373,-1,-1.0,-1.0,0.0,14.161520550319791,999.0,3.9484561650959376,False,False,False,False,0
78.81904594654388,10101,-60.0,-1.6,0.0,21,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
93.9256173877439,69,-1.6,-43.30489300805179,9.981033914289636,18,-0.004290424457306763,-1,-1.0,-1.0,0.06532433874694221,10.981033914289636,999.0,2.9943101742868907,False,False,False,False,0
134.88460367751648,45,-84.79639504957667,1.6,12.388849080620885,20,3.8563411597365818,-1,-1.0,-1.0,0.0,13.388849080620885,999.0,3.7166547241862653,False,False,False,False,0
69.50364425611704,35,-74.0,-1.6,0.0,21,0.0,16,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
130.89849405923684,68,-1.6,75.08221027837422,6.781216910803157,16,2.746222989899471,61,7.32590964355421,9.053036197911577,0.0,-0.5446927327510535,999.0,2.0343650732409473,False,False,False,False,0
66.15402788931874,19,1.6,96.8847792947349,13.708721909907522,17,-1.3248645688810052,-1,-1.0,-1.0,1.485766956265408,14.708721909907522,999.0,4.112616572972256,False,False,False,False,0
70.88414394307377,15,-1.6,56.5,0.0,16,0.0,11111,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
46.64341494396868,18,1.6,-18.10487758404699,1.4756585056031324,19,-0.1,-1,-1.0,-1.0,0.1,2.4756585056031324,999.0,0.4426975516809397,False,False,False,False,0
64.35542752757854,48,1.6,-35.363180817861206,4.614976818222922,19,3.3457548072819345,42,5.480943680028938,6.862571254596423,0.0,-0.8659668618060155,999.0,1.3844930454668767,False,False,False,False,0
50.83963126254982,13,-20.58728016063772,1.6,12.806036873745018,20,-0.09207374749003559,-1,-1.0,-1.0,0.09207374749003559,13.806036873745018,999.0,3.8418110621235053,False,False,False,False,0
78.95926516037996,15,-1.6,56.5,0.0,16,0.0,11111,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
30.643040837105406,8,-21.861883563341348,-1.6,5.438393857464774,21,-0.9956959162894594,-1,-1.0,-1.0,0.9956959162894594,6.438393857464774,999.0,1.6315181572394324,False,False,False,False,0
83.66971089561294,35,-74.0,-1.6,0.0,21,0.0,16,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
81.18655429686837,10101,-60.0,-1.6,0.0,21,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
45.14043201758385,32,-69.26416776261806,1.6,13.43,20,-0.685031797785759,-1,-1.0,-1.0,0.685031797785759,14.43,999.0,4.029,False,False,False,False,0
104.31612308103392,11111,-1.6,26.630381497764187,9.896775383793216,16,1.0919938058675807,-1,-1.0,-1.0,0.05723693767041724,10.896775383793216,999.0,2.9690326151379645,False,False,False,False,0
92.68187057670755,63,1.6,87.01991439529499,9.981208628219497,17,0.15087765397547018,-1,-1.0,-1.0,0.0,10.981208628219497,999.0,2.9943625884658487,False,False,False,False,0
76.27551336174452,11111,-1.6,50.0,0.0,16,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
16.341337608171635,2,-1.6,-86.48766284012301,14.847324783656733,18,-0.8678158377125311,-1,-1.0,-1.0,0.8678158377125311,15.847324783656733,999.0,4.4541974350970195,False,False,False,False,0
23.865687734187798,7,-1.6,-89.99938106405688,12.506368024017826,18,-2.6681134147395182,-1,-1.0,-1.0,2.70071006726111,13.506368024017826,999.0,3.7519104072053473,False,False,False,False,0
93.28396264863757,35,-74.0,-1.6,0.0,21,0.0,16,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
78.29536777554662,11111,-1.6,50.0,0.0,16,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
72.72601862537233,42,1.6,88.99388532245472,9.967398137462768,17,0.22918509970213385,-1,-1.0,-1.0,0.0,10.967398137462768,999.0,2.99021944123883,False,False,False,False,0
38.73426941877634,35,-89.7894383487342,-1.6,0.6297191743670973,21,-0.5608709940401091,32,0.02828652906118289,2.269438348734195,0.5608709940401091,0.6014326453059144,3.7748145052029116,0.18891575231012922,False,False,False,False,0
12.178346956004926,2,-1.6,-25.299534948872918,14.833306087990145,18,-1.1750190237877098,-1,-1.0,-1.0,1.5669391200985354,15.833306087990145,999.0,4.449991826397043,False,False,False,False,0
107.12770692497133,10101,-8.495701442783734,-1.6,9.961210305040124,21,-0.22499872205003743,-1,-1.0,-1.0,0.3768141796102235,10.961210305040124,999.0,2.988363091512037,False,False,False,False,0
57.89408801695592,17,-93.25836426281676,1.6,15.446503181348486,20,-1.0725662779173728,-1,-1.0,-1.0,1.0725662779173728,16.446503181348486,999.0,4.633950954404546,False,False,False,False,0
48.224869168286176,15,-1.6,56.5,0.0,16,0.0,11111,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
78.97502672372423,10101,-60.0,-1.6,0.0,21,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
4.994188049920924,2,52.23846132606753,1.6,13.408717925118614,14,-2.0,-1,-1.0,-1.0,2.0,14.408717925118614,999.0,4.022615377535585,False,False,False,False,0
116.28228464767774,35,-6.893775268360145,-1.6411423238388687,3.604685394303321,13,0.3189737751089776,-1,-1.0,-1.0,0.0,4.604685394303321,999.0,1.0814056182909964,False,False,False,False,0
11.083380180738864,1,-68.69252636336809,1.6,5.210628949824221,20,1.2967603614777288,-1,-1.0,-1.0,0.0,6.210628949824221,999.0,1.5631886849472663,False,False,False,False,0
126.6120856556334,39,30.967516378421973,-1.6,13.1040285518778,15,-0.1623203284529626,-1,-1.0,-1.0,0.22073433068106035,14.1040285518778,999.0,3.93120856556334,False,False,False,False,0
55.88108456502783,15,-1.6,56.5,0.0,16,0.0,11111,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
127.75162832991977,35,-1.6,-64.40786380636617,7.84548849897593,18,0.340651331967907,-1,-1.0,-1.0,0.0,8.84548849897593,999.0,2.353646549692779,False,False,False,False,0
145.1741935677729,61,94.98677445137943,-1.6,13.311612884486205,15,-0.9793547139944063,-1,-1.0,-1.0,0.9793547139944063,14.311612884486205,999.0,3.993483865345862,False,False,False,False,0
122.98718744964971,15,-48.330452694505034,1.6,8.594874979859885,20,0.32448439262260087,-1,-1.0,-1.0,0.0,9.594874979859885,999.0,2.5784624939579657,False,False,False,False,0
1.2672250687294195,10101,-97.7816022869388,-1.6,2.994282616840013,21,1.7093299175246965,-1,-1.0,-1.0,0.0,3.994282616840013,999.0,0.8982847850520039,False,False,False,False,0
45.319718799996615,28,-1.6,83.23478092586012,4.022401274146082,16,40.213638300485215,20,0.4824115053661096,9.140209581463198,0.0,3.539989768779973,2.7403281361746856,1.2067203822438246,False,False,True,False,0
62.938064992746824,15,-1.6,56.5,0.0,16,0.0,11111,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
51.59505328209544,13,-30.266682010821643,1.6,12.830494671790456,20,-0.09159057956224953,-1,-1.0,-1.0,0.0950532820954409,13.830494671790456,999.0,3.8491484015371364,False,False,False,False,0
79.79338015539531,51,-89.50424287692677,1.6,9.970220661486824,20,0.6502206614868229,-1,-1.0,-1.0,0.0,10.970220661486824,999.0,2.9910661984460476,False,False,False,False,0
90.6982521272256,10101,-60.0,-1.6,0.0,21,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
122.8258396417191,54,-3.1890791486232057,-3.0675350958004044,6.605216440273097,13,0.5534019262194818,36,1.4899566406569345,-0.3015058460659466,0.0,5.115259799616162,999.0,1.981564932081929,False,False,False,False,0
69.23712264414625,15,-1.6,56.5,0.0,16,0.0,11111,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
40.871966524744856,18,1.6,-28.246066950510283,2.052803347525514,19,-0.1,-1,-1.0,-1.0,0.1,3.052803347525514,999.0,0.6158410042576543,False,False,False,False,0
67.71321796577539,40,58.315625893475726,-1.6,14.97827688213907,15,0.4051289259897619,-1,-1.0,-1.0,0.3238401614969858,15.978276882139069,999.0,4.493483064641722,False,False,False,False,0
69.34398556397139,11111,-1.6,50.0,0.0,16,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
77.02879131588952,10101,-60.0,-1.6,0.0,21,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
76.03809518450234,41,1.6,88.27714232657324,9.947142889298592,17,0.09381008117558598,-1,-1.0,-1.0,0.20952351476291128,10.947142889298592,999.0,2.9841428667895777,False,False,False,False,0
85.08908691834345,53,-96.91196049160025,1.6,9.902182616331308,20,-0.017093503076750866,-1,-1.0,-1.0,0.017093503076750866,10.902182616331308,999.0,2.9706547848993923,False,False,False,False,0
21.280107772068256,0,1.6,96.43137409387028,12.914005388603412,17,1.6636866328682172,-1,-1.0,-1.0,0.0,13.914005388603412,999.0,3.874201616581024,False,False,False,False,0
31.19024032761107,8,-19.056846427466876,-1.6,4.8997596723889325,21,-1.0,-1,-1.0,-1.0,1.0,5.8997596723889325,999.0,1.4699279017166798,False,False,False,False,0
130.92335692681056,38,-95.52232558998558,1.6,13.780475226848923,20,-1.5363094072038255,-1,-1.0,-1.0,1.5363094072038255,14.780475226848923,999.0,4.134142568054677,False,False,False,False,0
71.87836672223692,15,-1.6,56.5,0.0,16,0.0,11111,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
135.01148453081345,36,-1.6,-93.05927108159369,9.958851546918655,18,-0.02966392226790676,-1,-1.0,-1.0,0.057535054971266,10.958851546918655,999.0,2.987655464075597,False,False,False,False,0
91.60483627110487,15,-1.6,56.5,0.0,16,0.0,11111,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
69.26409751689606,40,81.0668481259064,-1.6,14.654614627534409,15,-3.06122880325338,-1,-1.0,-1.0,3.06122880325338,15.654614627534409,999.0,4.396384388260322,False,False,False,False,0
10.41736591890498,0,-34.41597964612574,-1.6,12.580780716167434,21,0.8291825887403985,-1,-1.0,-1.0,0.0,13.580780716167434,999.0,3.7742342148502304,False,False,False,False,0
81.55280027805777,65,1.6,-11.52351654281497,11.917200880516294,19,16.445065360258038,-1,-1.0,-1.0,0.0,12.917200880516294,999.0,3.5751602641548885,False,False,False,False,0
3.694069133318483,4,-1.6,88.13995673572238,11.198248231115072,16,0.29848393322938205,-1,-1.0,-1.0,0.3742890622746929,12.198248231115072,999.0,3.3594744693345215,False,False,False,False,0
27.27997833644458,18,1.6,-65.27807365608842,3.4120021663555424,19,-0.1,-1,-1.0,-1.0,0.1,4.412002166355542,999.0,1.0236006499066628,False,False,False,False,0
48.33359389256349,8,79.79453251406294,-1.6,8.833437557025396,15,0.38992183223095306,-1,-1.0,-1.0,0.0,9.833437557025396,999.0,2.6500312671076185,False,False,False,False,0
46.51296615427501,30,-1.6,-33.74584393739798,2.2640676914499838,18,-2.0078863996654936,-1,-1.0,-1.0,2.0078863996654936,3.2640676914499838,999.0,0.6792203074349952,False,False,False,False,0
12.163145879258302,0,-15.923776729711074,-1.6,7.8989894225959425,21,-3.3894376377749063,-1,-1.0,-1.0,3.3894376377749063,8.898989422595943,999.0,2.3696968267787826,False,False,False,False,0
14.74311890535744,4,-41.475087685271205,1.6,11.29096296008957,20,1.8012787046475607,-1,-1.0,-1.0,0.0,12.29096296008957,999.0,3.3872888880268706,False,False,False,False,0
25.718994095252434,29,-1.6,-88.01705983107787,10.348198046540732,18,2.470206302094886,-1,-1.0,-1.0,0.0,11.348198046540734,999.0,3.1044594139622204,False,False,False,False,0
57.113131970390235,24,0.27474858170986804,-15.004139698349704,1.335758364468281,18,1.7165666701280982,22,3.2217185485016486,3.846566670128098,0.0,-1.8859601840333675,999.0,0.4007275093404843,False,False,False,False,0
47.508410828014775,18,1.6,-16.868645382180055,1.3891589171985226,19,-0.1,-1,-1.0,-1.0,0.1,2.3891589171985226,999.0,0.41674767515955674,False,False,False,False,0
80.59310405531501,49,-85.41562325345396,1.6,10.612918124432944,20,-1.2384086958578282,-1,-1.0,-1.0,1.2384086958578282,11.612918124432944,999.0,3.1838754373298834,False,False,False,False,0
89.93949104814595,10101,-60.0,-1.6,0.0,21,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
143.1779512360585,68,-58.98013681039594,1.6,13.625434134759033,20,-1.3336677946383952,-1,-1.0,-1.0,1.3336677946383952,14.625434134759033,999.0,4.08763024042771,False,False,False,False,0
94.97486984211454,67,-79.75074286854635,1.6,13.51,20,0.0,-1,-1.0,-1.0,0.0,14.51,999.0,4.053,False,False,False,False,0
23.557160764948296,11111,-1.6,50.0,0.0,16,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
48.381516160205294,13,5.867538494583448,1.6,6.736822720923839,8,4.12662643614701,-1,-1.0,-1.0,0.0,7.736822720923839,999.0,2.0210468162771518,False,False,False,False,0
74.01191741947063,41,1.6,68.13857832373276,9.977020645132344,17,0.05186425769398802,-1,-1.0,-1.0,0.03277290354422904,10.977020645132344,999.0,2.9931061935397025,False,False,False,False,0
66.86043593197148,15,-1.6,56.5,0.0,16,0.0,11111,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
92.72363077306497,10101,-60.0,-1.6,0.0,21,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
59.43361904035459,30,-1.6,-15.176243427099052,8.760791743957245,18,22.590707234964004,-1,-1.0,-1.0,0.0,9.760791743957245,999.0,2.628237523187174,False,False,False,False,0
140.34535452506393,43,-1.6,-84.39900979813291,9.964125916227625,18,0.25311735225067633,-1,-1.0,-1.0,0.07937041886187599,10.964125916227625,999.0,2.989237774868287,False,False,False,False,0
38.433347802330694,8,10.460073791886552,-1.6,5.130004340699209,15,0.27666956046613933,-1,-1.0,-1.0,0.0,6.130004340699209,999.0,1.5390013022097626,False,False,False,False,0
78.89198942733904,51,-80.5298942733904,1.6,9.944806343596575,20,-0.5003344495020466,-1,-1.0,-1.0,0.5059418503647188,10.944806343596575,999.0,2.983441903078973,False,False,False,False,0
21.62326651807922,6,76.6847798799026,-1.6,11.934418337048019,15,-2.70957609460499,-1,-1.0,-1.0,2.70957609460499,12.934418337048019,999.0,3.5803255011144057,False,False,False,False,0
45.46732664832032,14,1.0197025822734533,3.84222679910746,12.141633667583985,2,1.606684657146423,-1,-1.0,-1.0,0.0,13.141633667583985,999.0,3.6424901002751953,False,False,False,False,0
55.755337715317964,32,-1.6,-17.91,0.0,18,-0.4648583408958664,30,0.841067543063593,2.3420406467244304,0.4648583408958664,-0.841067543063593,999.0,0.0,False,False,False,False,0
34.95954121016836,11,-1.6,-43.66300345506748,15.557977060508419,18,4.981887948444685,-1,-1.0,-1.0,0.0,16.55797706050842,999.0,4.667393118152526,False,False,False,False,0
62.7613292942956,19,1.6,50.45247719070887,13.868398788288681,17,1.0415409849609194,-1,-1.0,-1.0,0.0,14.868398788288681,999.0,4.160519636486605,False,False,False,False,0
94.18976995887593,35,-74.0,-1.6,0.0,21,0.0,16,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
124.07955868818583,35,-1.6,-37.92713147320782,6.4658014096836185,18,0.3736469505486557,-1,-1.0,-1.0,0.0,7.4658014096836185,999.0,1.9397404229050856,False,False,False,False,0
30.40234148942294,29,-1.6,-26.659394893078126,8.895317021154119,18,-2.0,-1,-1.0,-1.0,2.0,9.895317021154119,999.0,2.668595106346235,False,False,False,False,0
132.60668228601347,49,-1.6,-94.49491189041147,15.960489456940909,18,1.215750230172064,-1,-1.0,-1.0,0.0,16.96048945694091,999.0,4.788146837082272,False,False,False,False,0
83.21483523012091,65,1.6,9.00395685349931,12.249615338915362,17,-1.3586267196408346,-1,-1.0,-1.0,1.3586267196408346,13.249615338915362,999.0,3.674884601674609,False,False,False,False,0
68.34612253775566,30,1.6,82.25510984451074,14.228276368037598,17,8.781273746854716,-1,-1.0,-1.0,0.0,15.228276368037598,999.0,4.26848291041128,False,False,False,False,0
140.68546733075794,61,34.73235569830811,-1.6,13.566574860743284,15,2.1756079690953953,-1,-1.0,-1.0,0.0,14.566574860743284,999.0,4.069972458222986,False,False,False,False,0
62.54943032562186,35,-74.0,-1.6,0.0,21,0.0,16,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
5.618612425086966,10101,-66.36777840859558,-1.6,7.24175444134779,21,-3.951607694773888,-1,-1.0,-1.0,3.951607694773888,8.241754441347789,999.0,2.1725263324043373,False,False,False,False,0
72.5928844321122,15,-1.6,56.5,0.0,16,0.0,11111,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
79.01477316993542,52,-1.6,-77.72239242811524,13.784090732025833,18,0.3138115768057569,-1,-1.0,-1.0,0.39204341829707146,14.784090732025833,999.0,4.135227219607749,False,False,False,False,0
40.15660184248878,26,1.6,78.48965199417052,15.226796315022437,17,0.5057727671528816,-1,-1.0,-1.0,1.1433572182733984,16.226796315022437,999.0,4.5680388945067305,False,False,False,False,0
129.28780335128445,33,-94.70802725311069,1.6,14.126583686412891,20,1.227330508696878,-1,-1.0,-1.0,0.0,15.126583686412891,999.0,4.2379751059238675,False,False,False,False,0
100.711574735132,50,-71.66288654435725,1.6,10.832032012996688,20,-7.551783365941421,-1,-1.0,-1.0,7.551783365941421,11.832032012996688,999.0,3.2496096038990063,True,False,False,False,0
51.79195820408097,35,-74.22201044897976,-1.6,0.2220104489797575,21,-0.207587461224291,16,0.0,1.7220104489797574,0.207587461224291,0.2220104489797575,7.767412904551579,0.06660313469392726,False,False,True,True,0
59.21460845451998,10101,-60.0,-1.6,0.0,21,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
95.59019923152192,69,-1.6,-59.862972392067064,9.932940230543423,18,-0.2262950048925183,-1,-1.0,-1.0,0.26157777141358507,10.932940230543423,999.0,2.979882069163027,False,False,False,False,0
18.46504236839135,11,-1.6,71.49080992503924,7.314658793449398,16,-4.657161888615058,11111,7.102590648532066,10.229441318325234,4.657161888615058,0.21206814491733195,47.885535177308846,2.194397638034819,True,False,True,True,0
105.51852768503335,10101,-24.476575918169797,-1.6,9.948147231496664,21,0.72472314966646,-1,-1.0,-1.0,0.0166749165300186,10.948147231496664,999.0,2.984444169448999,False,False,False,False,0
69.60825402218833,11111,-1.6,50.0,0.0,16,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
77.36455721814275,15,-1.6,56.5,0.0,16,0.0,11111,0.0,1.5,0.0,0.0,999.0,0.0,False,False,True,True,0
49.59544148420513,13,-5.090768029415438,1.6,10.845868601035912,8,3.0741313989640875,-1,-1.0,-1.0,0.0,11.845868601035912,999.0,3.2537605803107734,False,False,False,False,0
91.79459708898456,11111,-1.6,50.0,0.0,16,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
29.984216537665038,8,-25.616279120243266,-1.6,6.095783462334962,21,-1.0,-1,-1.0,-1.0,1.0,7.095783462334962,999.0,1.8287350387004884,False,False,False,False,0
