Time,VehicleId,Pos_x,Pos_y,Speed,Lane,LeaderID,LeaderSpeed,LeaderGap,Acceleration,Deceleration,RelativeSpeed,TTC,SafeUnsafeCrossing,Scenario,AccidentTypes,SafeDistance,LanePrev,lane_opposite_change,SafeUnsafeOvertaking,hard_brake,danger_accel_toward_leader,leader_stopped,no_reaction_to_stopped_leader,SafeDangerZone,IsAccidentCase
34.03006710022854,21,-1.6,70.25864969548806,2.3541557138491624,16.0,15.0,1.891554371844592,5.320169133894871,-0.7620268400914165,0.7620268400914165,0.4626013420045708,11.50361971141096,,overtaking,,4.200961532703737,16.0,False,1.0,,,,,,0
42.124827027623226,22,35.80598159902938,1.6,1.6228193729061982,14.0,17.0,1.537718681016691,4.187517297237677,-0.6134896216573937,0.6134896216573937,0.0851006918895071,49.29063537605765,,overtaking,,2.3256955963322623,14.0,False,1.0,,,,,,0
88.61980710530862,38,-1.6,88.43149508225227,0.0748846023401916,16.0,36.48846023401917,0.0248846023401916,2.5748846023401915,-0.0473269035102875,0.0473269035102875,0.05,51.49769204680383,,overtaking,,0.1104213621030032,16.0,False,1.0,,,,,,0
36.33457690202586,21,-1.6,66.22856101337007,1.2228181405892864,16.0,15.0,0.6095203377900251,3.9759027601841135,-0.8227115489870696,0.8227115489870696,0.6132978027992613,6.479227859626867,,overtaking,,1.5308101266422682,16.0,False,1.0,,,,,,0
54.26847280344203,34,1.6,-26.85318242663044,1.5776748953804356,19.0,19.0,1.2931527196557977,4.3808276150362335,-0.3886305439311595,0.3886305439311595,0.284522175724638,15.42817151961518,,overtaking,,3.4872453144243627,19.0,False,1.0,,,,,,0
80.99343443925538,37,-1.6,87.36439431309603,1.3528460923579355,16.0,34.57664901045069,1.400291125342913,4.014744503298497,-0.4654010593729587,0.4654010593729587,-0.047445032984977,999.0,,overtaking,,1.9349393285997285,16.0,False,1.0,,,,,,0
104.53582393872438,54,-81.96038690328473,-1.6,0.403969297157173,21.0,49.0,0.1394329575489752,2.888685775931661,-0.3228352122551236,0.3228352122551236,0.2645363396081978,11.973381731578124,,overtaking,,0.5173722433687904,21.0,False,1.0,,,,,,0
28.2961467459051,16,-75.26077065081898,-1.6,0.2407706508189798,21.0,14.0,0.03,2.73115597622847,-0.23,0.23,0.2107706508189797,12.96146745905101,,overtaking,,0.3368257060570013,21.0,False,1.0,,,,,,0
124.27979001585756,58,-1.6,81.54651406037777,4.423649513508688,16.0,55.96264419710993,5.727605443556856,10.094568763127128,-1.363735580289007,1.363735580289007,-1.3039559300481682,999.0,,overtaking,,6.063694825544373,16.0,False,1.0,,,,,,0
22.75613766246813,11,-1.6,57.63397705625531,0.1439770562553114,16.0,10111.0,0.0,2.6339770562553118,-0.1,0.1,0.1439770562553114,18.82338872177817,,overtaking,,0.250743787825513,16.0,False,1.0,,,,,,0
104.06234271954416,54,-82.17071150425072,-1.6,0.556945776205125,21.0,49.0,0.1556485920683749,3.035062912182333,-0.5130542237948751,0.5130542237948751,0.40129718413675,7.582661194633191,,overtaking,,0.7095164469288007,21.0,False,1.0,,,,,,0
101.6241087751113,39,-1.6,86.68517824497773,0.14,16.0,38.0,0.09,2.64758912248887,-0.1107129799109623,0.1107129799109623,0.05,52.95178244977738,,overtaking,,0.1544635072111644,16.0,False,1.0,,,,,,0
29.05315988438573,16,-75.13202601734214,-1.6,0.1246840115614265,21.0,14.0,0.01,2.6146840115614265,-0.0932899710964336,0.0932899710964336,0.1146840115614265,22.9408309247028,,overtaking,,0.2046038437945833,21.0,False,1.0,,,,,,0
93.13021820952108,33,-1.6,67.24654176000574,2.2607163276226,16.0,15.0,0.0,5.746541760005737,-0.9486290438141688,0.9486290438141688,2.2607163276226,2.543624080248485,,overtaking,,4.982429373156788,16.0,False,1.0,,,,,,0
24.559859084762525,12,-1.6,65.56007045761874,0.5640845491424842,16.0,11.0,0.02,3.0400704576187367,-0.5769365881431369,0.5769365881431369,0.5440845491424842,5.64130921870855,,overtaking,,0.8272792230900784,16.0,False,1.0,,,,,,0
84.60306247072288,38,-1.6,87.70300939403013,0.6568109440873525,16.0,36.0,0.3393875058554244,3.2465046970150646,-0.3648468764638561,0.3648468764638561,0.3174234382319281,10.227143403670327,,overtaking,,0.9094167469182596,16.0,False,1.0,,,,,,0
20.78453516570485,16,-89.9172720291839,-1.6,4.266959175432818,21.0,14.0,6.455569118878849,5.735204122835908,-1.630877526298455,1.630877526298455,-2.188609943446031,999.0,,overtaking,,3.4006393940578388,21.0,False,1.0,,,,,,0
87.31292476939892,38,-1.6,86.69870752306011,0.1487075230601077,16.0,36.0,0.0487075230601077,2.648707523060108,-0.1557827536611851,0.1557827536611851,0.0999999999999999,26.48707523060108,,overtaking,,0.1787337710532669,16.0,False,1.0,,,,,,0
43.76366304002696,33,-1.6,87.07453478398921,0.4572673919946089,16.0,25.0,0.0768168479986522,2.967717935990566,-0.3054358719811312,0.3054358719811312,0.3804505439959567,7.80814008894879,,overtaking,,0.7357052675175207,16.0,False,1.0,,,,,,0
25.116436174077474,11,-1.6,57.51,0.01,16.0,10111.0,0.0,2.51,-0.01,0.01,0.01,251.0,,overtaking,,0.015,16.0,False,1.0,,,,,,0
56.91099159205901,36,-1.6,89.15384314259782,1.1678016815881973,16.0,33.0,0.891537257039127,3.70373557545093,-0.3859338938627324,0.3859338938627324,0.2762644245490702,13.697993792343947,,overtaking,,2.043096573939964,16.0,False,1.0,,,,,,0
41.7456313244577,21,-1.6,64.0321747470217,0.031087373510846,16.0,15.0,0.001087373510846,2.5310873735108457,-0.023262120532538,0.023262120532538,0.03,84.3695791170282,,overtaking,,0.05179320721795,16.0,False,1.0,,,,,,0
45.3635874527331,33,-1.6,86.66364125472668,0.1336412547266899,16.0,25.0,0.0236412547266899,2.62364125472669,-0.1182062736334496,0.1182062736334496,0.11,23.851284133879,,overtaking,,0.1875209284405109,16.0,False,1.0,,,,,,0
52.79377530155114,40,-81.86186740953465,-1.6,0.3006224698448851,21.0,35.0,0.0906224698448851,2.78124493968977,-0.1193370476732774,0.1193370476732774,0.21,13.244023522332238,,overtaking,,0.6051299551747695,21.0,False,1.0,,,,,,0
25.87429920429976,12,-1.6,65.15385511935504,0.1551401591400484,16.0,11.0,0.01,2.6451401591400483,-0.1861448806449637,0.1861448806449637,0.1451401591400483,18.347206434519013,,overtaking,,0.211238752329776,16.0,False,1.0,,,,,,0
49.43858625091611,36,-1.6,94.03087733927264,0.0208773392726269,16.0,33.0,0.0008773392726269,2.520877339272627,-0.01,0.01,0.02,126.04386696363134,,overtaking,,0.0421933481815674,16.0,False,1.0,,,,,,0
31.557619096751058,19,-81.34486373837863,-1.6,0.0483841273116737,21.0,15.676825462334742,0.0083841273116737,2.5483841273116736,-0.0483841273116737,0.0483841273116737,0.04,63.70960318279184,,overtaking,,0.0641920636558368,21.0,False,1.0,,,,,,0
26.242204470154604,16,-76.4121301945838,-1.6,1.017567094399508,21.0,14.0,0.2144488824613492,3.709126200368587,-0.6885551117538651,0.6885551117538651,0.8031182119381588,4.629167731306379,,overtaking,,1.5618617603959106,21.0,False,1.0,,,,,,0
42.19862371626427,41,1.6,-74.78006149988146,2.4218272331025013,19.0,37.0,2.208448023644644,5.0919648614760735,-0.6823777465967903,0.6823777465967903,0.2133792094578574,23.883644491897275,,overtaking,,4.596894041448788,19.0,False,1.0,,,,,,0
95.37989649025336,33,-1.6,64.52005175487332,0.5180414038986502,16.0,15.0,0.0,3.0200517548733123,-0.4298447353800618,0.4298447353800618,0.5180414038986502,5.833945701427638,,overtaking,,0.8420083494408233,16.0,False,1.0,,,,,,0
16.781114181969333,11,-1.6,78.12879575142438,8.240711970951413,16.0,10111.0,9.60950533789766,10.307491898329944,-3.677521920532042,3.677521920532042,-1.3687933669462469,999.0,,overtaking,,8.285455250685242,16.0,False,1.0,,,,,,0
60.2344357904022,29,2.1567029339939525,5.606989986036831,5.497283012105177,10.0,29.477765414860286,2.1333459036841047,8.456111729256987,-4.474137611733578,4.474137611733578,3.363937108421072,2.516199403877424,,overtaking,,6.8964462345652775,10.565075832817223,False,1.0,,,,,,0
88.98608643199645,37,-1.6,86.02531819018341,0.04,16.0,35.78641205999337,0.01,2.54,-0.0314239196000441,0.0314239196000441,0.03,84.66666666666667,,overtaking,,0.0559072428799764,16.0,False,1.0,,,,,,0
44.4078999451455,33,-1.6,86.84763001645635,0.2814900127993834,16.0,25.0,0.0530700018284833,2.781490012799383,-0.33763001645635,0.33763001645635,0.2284200109709,12.325814328186707,,overtaking,,0.3457697457634724,16.0,False,1.0,,,,,,0
43.80238847675395,19,1.6,-32.09554151005929,1.829761152324605,19.0,18.0,1.7597611523246048,4.389761152324605,-0.5098407682164032,0.5098407682164032,0.0699999999999999,62.71087360463724,,overtaking,,3.363355027494201,19.0,False,1.0,,,,,,0
34.63004410405484,15,-1.6,58.92493384391774,1.501973537567098,16.0,10111.0,0.0,3.924933843917745,-0.534079387298706,0.534079387298706,1.501973537567098,2.6132230076665435,,overtaking,,3.670745525763194,16.0,False,1.0,,,,,,0
50.75720595203367,39,1.6,-52.298204530381184,2.668930148800841,19.0,36.119931760018034,2.813597952800541,5.27119931760018,-0.8135979528005411,0.8135979528005411,-0.1446678039996993,999.0,,overtaking,,4.23614272838049,19.0,False,1.0,,,,,,0
46.5723479113756,28,56.61786073736782,1.6,1.5473391155092702,14.0,27.0,1.42733911550927,4.18914781329366,-0.3637217199404901,0.3637217199404901,0.12,34.909565110780484,,overtaking,,3.43526704731428,14.0,False,1.0,,,,,,0
65.09299653763682,50,-89.06,-1.6,0.05,21.0,49.0,0.01,2.55,-0.04,0.04,0.04,63.74999999999999,,overtaking,,0.07125,21.0,False,1.0,,,,,,0
60.1791182667389,25,-1.6,71.53,0.02,16.0,23.0,0.0,2.52,-0.0141763466522213,0.0141763466522213,0.02,126.0,,overtaking,,0.0372157688985191,16.0,False,1.0,,,,,,0
42.89722301607329,23,-1.6,74.58009656714029,0.08,16.0,21.79629735476439,0.02,2.57,-0.0639814867738219,0.0639814867738219,0.06,42.833333333333336,,overtaking,,0.1102998196008975,16.0,False,1.0,,,,,,0
45.06387266968845,42,78.45393364368128,1.6,1.9094522245602423,14.0,31.0,1.8094522245602425,4.783503177943204,-0.5586496822056797,0.5586496822056797,0.1,47.83503177943199,,overtaking,,3.423557592139894,14.0,False,1.0,,,,,,0
61.508324592172265,25,-1.6,71.51,0.01,16.0,23.0,0.0,2.51,-0.01,0.01,0.01,251.0,,overtaking,,0.015,16.0,False,1.0,,,,,,0
29.155409119256685,16,-75.11445908807433,-1.6,0.1144590880743315,21.0,14.0,0.01,2.6044590880743312,-0.1161477201858288,0.1161477201858288,0.1044590880743315,25.12649291052233,,overtaking,,0.161814989432502,21.0,False,1.0,,,,,,0
57.246407028543125,37,1.6,-31.79967086289394,1.326077891437063,19.0,34.0,1.1514371885827503,3.950718594291376,-0.322874377165501,0.322874377165501,0.1746407028543125,22.6419927361587,,overtaking,,2.9333166790080045,19.0,False,1.0,,,,,,0
101.39000570240374,39,-1.6,86.71649914463944,0.1654997148798131,16.0,38.0,0.08,2.660999429759626,-0.1184980041586918,0.1184980041586918,0.0854997148798131,31.22301527073129,,overtaking,,0.2104848634783362,16.0,False,1.0,,,,,,0
39.34162458112169,21,-1.6,64.2675126256635,0.2316750837756614,16.0,15.0,0.0458375418878307,2.7216750837756614,-0.1974621230095237,0.1974621230095237,0.1858375418878307,14.654437911216313,,overtaking,,0.3312058903945821,16.0,False,1.0,,,,,,0
55.728157428585554,24,-1.6,-9.193788914302663,1.2933953428387812,18.0,32.0,0.0,3.726211085697336,-1.41213237140456,1.41213237140456,1.2933953428387812,2.885146776255414,,overtaking,,1.8857665241067971,18.0,False,1.0,,,,,,0
53.58874341552641,19,1.6,-18.304283857188068,1.293103823279046,19.0,18.0,1.2423278674592844,3.8154316907383294,-0.2455191163952298,0.2455191163952298,0.0507759558197615,75.30506428787501,,overtaking,,3.5472774842052583,19.0,False,1.0,,,,,,0
52.67098211067218,48,1.6,-68.93787951739091,1.6446652059286535,19.0,47.0,1.046316904743519,4.808861628063088,-0.5643526833991742,0.5643526833991742,0.5983483011851347,8.548475478802633,,overtaking,,2.9955539533167395,19.0,False,1.0,,,,,,0
55.65934194516926,28,22.314923651928297,1.6,5.875287898988449,14.0,27.0,5.433337253100754,9.420082256853844,-2.273913051077654,2.273913051077654,0.4419506458876944,21.409354746018025,,overtaking,,8.288413805646334,14.0,False,1.0,,,,,,0
46.69325230110934,25,-1.6,79.01022492329636,0.01,16.0,23.0,0.0,2.51,-0.01,0.01,0.01,251.0,,overtaking,,0.015,16.0,False,1.0,,,,,,0
57.60636829372659,49,1.6,-62.54791265089003,2.126722015710581,19.0,47.86134173212742,2.1811756849956776,5.436232146962382,-0.5705388556230189,0.5705388556230189,-0.0544536692850968,999.0,,overtaking,,4.036097757357852,19.0,False,1.0,,,,,,0
39.73056026725201,21,-1.6,64.19388794654961,0.1738879465495982,16.0,15.0,0.03,2.663887946549598,-0.1908319198243974,0.1908319198243974,0.1438879465495982,18.589865368974998,,overtaking,,0.2231442136534542,16.0,False,1.0,,,,,,0
60.823191345869226,50,-90.83985125037,-1.6,1.3330425962392316,21.0,49.0,0.5914469233046173,3.801446923304617,-0.7354901939584755,0.7354901939584755,0.7415956729346143,5.131297476997092,,overtaking,,2.220409611416005,21.0,False,1.0,,,,,,0
103.14920466527197,54,-82.87243549023711,-1.6,1.087196889818695,21.0,49.0,0.3735984449093474,3.527196889818695,-0.7719582894002823,0.7719582894002823,0.7135984449093475,4.95160527438654,,overtaking,,1.4793821655051174,21.0,False,1.0,,,,,,0
88.26318686682094,39,-1.6,94.25613552219652,0.1524542088786036,16.0,38.0,0.0724542088786036,2.6524542088786034,-0.1063186866820945,0.1063186866820945,0.0799999999999999,33.15567761098255,,overtaking,,0.1918873694420295,16.0,False,1.0,,,,,,0
83.66449021819402,25,-1.6,64.04,0.04,16.0,15.0,0.0,2.531775489090299,-0.0517754890902993,0.0517754890902993,0.04,63.29438722725748,,overtaking,,0.0555265362425868,16.0,False,1.0,,,,,,0
41.60185697506362,33,-1.6,89.1120752642748,1.6435608443256926,16.0,25.0,0.3396286049872755,4.627678781170472,-0.5685144199491019,0.5685144199491019,1.303932239338417,3.559778992360395,,overtaking,,3.769507513614938,16.0,False,1.0,,,,,,0
88.85420953550128,38,-1.6,86.56343428483741,0.051144761612468,16.0,36.0,0.011144761612468,2.551144761612468,-0.0257238080623401,0.0257238080623401,0.04,63.778619040311696,,overtaking,,0.0982889126398497,16.0,False,1.0,,,,,,0
88.2659759803181,39,-1.6,94.25567066994698,0.1522682679787931,16.0,38.0,0.0722682679787931,2.652268267978793,-0.1065975980318103,0.1065975980318103,0.0799999999999999,33.15335334973492,,overtaking,,0.1911589248373742,16.0,False,1.0,,,,,,0
36.78791097812291,21,-1.6,65.70353970450233,1.034835608750834,16.0,15.0,0.434835608750834,3.697495193563793,-0.5921760239378753,0.5921760239378753,0.6000000000000001,6.162491989272986,,overtaking,,1.504226391964943,16.0,False,1.0,,,,,,0
21.144578693935184,17,83.18430879065946,1.6,4.794109522864711,14.0,13.0,3.5155421306064816,8.960334219432614,-1.71,1.71,1.2785673922582304,7.209772660850216,,overtaking,,8.022934348711892,14.0,False,1.0,,,,,,0
58.83664288992335,50,1.6,-62.24218251436887,1.8594720240826947,19.0,47.47360120413472,1.6552639879586526,4.895311301601859,-0.7673601204134726,0.7673601204134726,0.2042080361240419,24.20463159193914,,overtaking,,2.4651581184309355,19.0,False,1.0,,,,,,0
101.73216399102172,49,-75.39818681167178,-1.6,1.3442688071826323,21.0,35.0,1.982865596408684,4.322514793715197,-0.7889475919195388,0.7889475919195388,-0.6385967892260516,999.0,,overtaking,,0.5138916669091086,21.0,False,1.0,,,,,,0
55.05690687665793,48,1.6,-64.80473879681676,1.852828825198952,19.0,47.0,2.0828948997347307,5.201381375331587,-0.7527627506631732,0.7527627506631732,-0.2300660745357787,999.0,,overtaking,,2.0792620972502824,19.0,False,1.0,,,,,,0
39.09914309573414,37,1.6,-72.8352635162574,3.1551285356398795,19.0,34.0,3.343121255592749,5.932350041753474,-1.127907029526284,1.127907029526284,-0.1879927199528699,999.0,,overtaking,,4.24221140694857,19.0,False,1.0,,,,,,0
33.876253143817806,32,-85.22368105517349,-1.6,2.199432941464176,21.0,16.0,0.0,5.2198683979826,-1.5289316839370524,1.5289316839370524,2.199432941464176,2.377212029973541,,overtaking,,3.7862968715344434,21.0,False,1.0,,,,,,0
64.89962452330003,38,-1.6,94.0450093869175,0.03,16.0,36.0,0.01,2.53,-0.0300187738349978,0.0300187738349978,0.0199999999999999,126.5,,overtaking,,0.0368644397178136,16.0,False,1.0,,,,,,0
81.20977075371891,33,-1.6,73.3192521709092,1.1456031608264872,16.0,25.0,0.4565802361983789,3.8931604723967577,-0.7707177839670285,0.7707177839670285,0.6890229246281082,5.650208349349212,,overtaking,,1.541881963455035,16.0,False,1.0,,,,,,0
66.97934311309024,60,1.6,-70.18371306926612,4.251167350555276,19.0,55.141023799723065,4.4491016618643,6.90544084255343,-1.412521029949228,1.412521029949228,-0.1979343113090241,999.0,,overtaking,,6.284455225007868,19.0,False,1.0,,,,,,0
53.67120364991869,40,-81.68146605834689,-1.6,0.1571728466775082,21.0,35.0,0.034293211669377,2.647172846677508,-0.1342407299837376,0.1342407299837376,0.1228796350081311,21.832180069035125,,overtaking,,0.2273837425771049,21.0,False,1.0,,,,,,0
64.27281691077991,36,-1.6,86.5205436617844,0.0105436617844018,16.0,33.0,0.0005436617844018,2.52,-0.0105436617844018,0.0105436617844018,0.01,252.0,,overtaking,,0.0152718308922009,16.0,False,1.0,,,,,,0
59.283147940785625,27,-0.4849443822356872,-2.4098887644713742,0.6901112355286256,9.0,24.0,0.0316852059214375,3.170111235528626,-0.5280923230213113,0.5280923230213113,0.658426029607188,4.817463845131632,,overtaking,,1.1178091135526471,9.0,False,1.0,,,,,,0
48.44559244243194,34,1.6,-41.14984831332487,1.1189668018112524,19.0,30.0,0.3201516866751359,3.692644534540835,-1.082492847865699,1.082492847865699,0.7988151151361166,4.692495371169174,,overtaking,,1.3780091881234309,19.0,False,1.0,,,,,,0
38.39945137042443,23,50.45670080603356,1.6,2.0758522299703888,14.0,21.06912950049352,1.993990488971376,4.650746157962493,-0.7063313809595313,0.7063313809595313,0.0818617409990129,56.8517942863222,,overtaking,,3.1991271563819232,14.0,False,1.0,,,,,,0
37.76193044643227,21,-1.6,64.90664868749741,0.6590347767838672,16.0,15.0,0.2076139107135468,3.2052278214270937,-0.4376678482213046,0.4376678482213046,0.4514208660703203,7.106226685994194,,overtaking,,0.983315898120108,16.0,False,1.0,,,,,,0
41.15384966507451,21,-1.6,64.05461503349255,0.05,16.0,15.0,0.01,2.55,-0.0546150334925494,0.0546150334925494,0.04,63.74999999999999,,overtaking,,0.0630770693781044,16.0,False,1.0,,,,,,0
100.02163902278298,38,-1.6,79.19675414658255,0.166754146582553,16.0,36.0,0.038918048860851,2.656754146582553,-0.1064917068348938,0.1064917068348938,0.127836097721702,20.834546791328982,,overtaking,,0.2633288544882868,16.0,False,1.0,,,,,,0
48.12586112217201,35,-77.51344998009039,-1.6,1.9227592518853256,21.0,16.0,0.0,5.013449980090379,-0.633965738159864,0.633965738159864,1.9227592518853256,2.607338294476712,,overtaking,,4.8385448027376485,21.0,False,1.0,,,,,,0
99.80788749822136,35,-69.25601100270356,-1.6,1.6338985009249007,21.0,10101.0,0.1877242469051397,4.292692752098813,-0.728585751671936,0.728585751671936,1.4461742540197609,3.5267968599742723,,overtaking,,3.4082974010159237,21.0,False,1.0,,,,,,0
42.73105308550075,37,1.6,-63.93281015641481,2.1469751874868157,19.0,34.13078476537778,2.057411136704741,4.921307847653778,-0.944741777372592,0.944741777372592,0.0895640507820743,54.98091339458812,,overtaking,,2.559819852940782,19.0,False,1.0,,,,,,0
46.88917893805697,42,74.90642380618775,1.6,1.751082106194303,14.0,31.0,1.5971903168137334,4.5624608433623095,-0.6058115796457273,0.6058115796457273,0.1538917893805696,29.81064814790257,,overtaking,,2.6934364999844136,14.0,False,1.0,,,,,,0
62.660839537034846,49,-81.58391604629652,-1.6,0.0869580231482578,21.0,35.0,0.0,2.5839160462965154,-0.1208740694447734,0.1208740694447734,0.0869580231482578,29.795995029541487,,overtaking,,0.1183692673434052,21.0,False,1.0,,,,,,0
44.81955511960949,23,-1.6,71.51,0.01,16.0,21.0,0.0,2.51,-0.01,0.01,0.01,251.0,,overtaking,,0.015,16.0,False,1.0,,,,,,0
22.015406399996824,14,-73.94226848000572,-1.6,2.28607760001112,21.0,10101.0,0.0,8.942268480005719,-3.5,3.5,2.28607760001112,3.9424619999774952,,overtaking,,3.0376474354460137,21.0,False,1.0,,,,,,0
45.37497789666076,47,1.6,-90.83973698686655,2.7871516189450727,19.0,46.71516189450728,3.8706616751342495,6.951292683960745,-1.1954425903121164,1.1954425903121164,-1.0835100561891773,999.0,,overtaking,,2.166573428960764,19.0,False,1.0,,,,,,0
89.51158527870143,39,-1.6,94.11884147212986,0.08,16.0,38.0,0.03,2.578841472129857,-0.054207360649286,0.054207360649286,0.05,51.576829442597145,,overtaking,,0.1342274098704741,16.0,False,1.0,,,,,,0
34.54962905382063,15,-1.6,59.04807496657803,1.5502225677076231,16.0,10111.0,0.0,4.048074966578026,-0.5253338515614345,0.5253338515614345,1.5502225677076231,2.611316734354676,,overtaking,,3.8639319427887218,16.0,False,1.0,,,,,,0
26.609301705013312,17,62.501087200250296,1.6,3.1191473437071133,14.0,13.0,2.969069829498669,5.988217173205783,-1.644806548034235,1.644806548034235,0.1500775142084441,39.902844411345285,,overtaking,,3.112861356738171,14.0,False,1.0,,,,,,0
37.8809621355603,21,-1.6,64.83539064747848,0.6176151457758783,16.0,15.0,0.1838075728879392,3.151583074590535,-0.3742886406680912,0.3742886406680912,0.4338075728879391,7.287730070729154,,overtaking,,0.9679867076240516,16.0,False,1.0,,,,,,0
38.74593597390268,31,1.6,-57.40785507823075,2.3887643664042617,19.0,23.57655995650446,2.404603857352894,5.162703201304866,-0.9794930202775124,0.9794930202775124,-0.0158394909486323,999.0,,overtaking,,2.948953834978872,19.0,False,1.0,,,,,,0
47.524005388486685,31,64.30054568052402,1.6,1.536215053016204,14.0,28.0,1.4279381713891786,4.099322579524306,-0.3613844081351275,0.3613844081351275,0.1082768816270255,37.89315740402986,,overtaking,,3.3772619310174927,14.0,False,1.0,,,,,,0
24.888415284740265,11,-1.6,57.52,0.02,16.0,10111.0,0.0,2.52,-0.02,0.02,0.02,126.0,,overtaking,,0.03,16.0,False,1.0,,,,,,0
89.42084620953122,38,-1.6,90.9235337998504,0.0557871801059023,16.0,37.15743602118047,0.0157871801059023,2.5557871801059022,-0.0373615403177071,0.0373615403177071,0.0399999999999999,63.89467950264756,,overtaking,,0.0871639727193586,16.0,False,1.0,,,,,,0
104.69071449961154,54,-81.90007135014243,-1.6,0.3554999500906383,21.0,49.0,0.1317857499352583,2.8454999500906384,-0.3355713002330698,0.3355713002330698,0.2237142001553799,13.468813825521176,,overtaking,,0.4166785029022256,21.0,False,1.0,,,,,,0
42.00803164479453,16,-68.37437784864383,-1.6,0.7943778486438329,21.0,10101.0,0.0,3.374377848643833,-0.7219683552054755,0.7219683552054755,0.7943778486438329,4.249837586470738,,overtaking,,1.2314955609930314,21.0,False,1.0,,,,,,0
34.848628447048696,17,40.3486680630167,1.6,2.20513715529513,14.0,13.0,2.1551371552951304,4.901746767380829,-0.7071231033144033,0.7071231033144033,0.0499999999999998,98.03493534761697,,overtaking,,3.541450579982995,14.0,False,1.0,,,,,,0
26.499178234124663,23,82.72087285323347,1.6,3.3502465297626,14.0,21.00821765875333,3.2902465297626,6.016115047222547,-1.1876877289673733,1.1876877289673733,0.06,100.26858412037568,,overtaking,,4.81404455067344,14.0,False,1.0,,,,,,0
49.872593389906,19,1.6,-22.678086123532296,1.235254817539364,19.0,18.0,1.1527406610093995,3.7627406610094,-0.2525141565299647,0.2525141565299647,0.0825141565299645,45.67591535962275,,overtaking,,3.110120203938503,19.0,False,1.0,,,,,,0
52.21289143844725,34,1.6,-30.949304545998345,2.6940422773198422,19.0,19.0,1.1338674315341737,5.901951986173858,-1.1566205650092911,1.1566205650092911,1.560174845785669,3.835781638126072,,overtaking,,4.704631783885168,19.0,False,1.0,,,,,,0
99.26258096615057,36,-1.6,71.58187095169247,0.071870951692472,16.0,33.0,0.01,2.571870951692472,-0.0743871449225839,0.0743871449225839,0.061870951692472,41.71521696473696,,overtaking,,0.0987402529660973,16.0,False,1.0,,,,,,0
36.81183968414276,32,-82.66881603158572,-1.6,0.1876320631714469,21.0,16.0,0.0,2.667632063171447,-0.1559198420713827,0.1559198420713827,0.1876320631714469,14.2344422085081,,overtaking,,0.3022724817128006,21.0,False,1.0,,,,,,0
35.38553453355855,27,75.0898635336819,1.6,2.590232224599793,14.0,24.975713559112958,2.542671508497575,5.825089512777202,-0.8136642457512124,0.8136642457512124,0.0475607161022178,122.45364296613252,,overtaking,,4.303764581178803,14.0,False,1.0,,,,,,0
29.80981188739005,32,-91.47018811260996,-1.6,1.1031316788269645,21.0,20.0,0.2280376225219897,3.69215049008796,-0.8884138477418873,0.8884138477418873,0.8750940563049745,4.219940338101038,,overtaking,,1.5625502020464748,21.0,False,1.0,,,,,,0
52.48938315757139,40,-81.95871589485002,-1.6,0.3576542106071528,21.0,35.0,0.1210616842428611,2.847654210607153,-0.2436298945428331,0.2436298945428331,0.2365925263642917,12.078054581568564,,overtaking,,0.5252631226199777,21.0,False,1.0,,,,,,0
60.37340043505996,33,-1.6,79.112659956494,0.0926599564940039,16.0,25.0,0.02,2.59,-0.06,0.06,0.0726599564940039,35.76977012152317,,overtaking,,0.1443715542761769,16.0,False,1.0,,,,,,0
33.32358617227285,27,77.28471723445456,1.6,2.773624139950751,14.0,24.5196551435607,2.64535632376262,6.141978170248706,-0.9063023018320608,0.9063023018320608,0.1282678161881309,47.838925768283694,,overtaking,,4.429185867271532,14.0,False,1.0,,,,,,0
42.24286700223065,23,-1.6,71.59571329977693,0.0828566498884672,16.0,21.0,0.02,2.5757132997769343,-0.0657132997769344,0.0657132997769344,0.0628566498884672,41.16695423172745,,overtaking,,0.1154163072103406,16.0,False,1.0,,,,,,0
105.14056990237232,60,-89.86701038865567,-1.6,0.6278290292882978,21.0,54.0,0.3067616503953901,3.110533689446454,-0.2678290292882978,0.2678290292882978,0.3210673788929077,9.99781223920474,,overtaking,,1.0612352563588292,21.0,False,1.0,,,,,,0
61.14595227163694,50,-90.46404772836306,-1.6,1.0947262505996822,21.0,49.0,0.4039167049270704,3.570131023435988,-0.7381726709724528,0.7381726709724528,0.6908095456726119,5.170915557566334,,overtaking,,1.502891657229384,21.0,False,1.0,,,,,,0
51.80898709049054,40,-82.25550645475474,-1.6,0.5473038728528364,21.0,35.0,0.2182025819018909,3.0373038728528363,-0.3026961271471635,0.3026961271471635,0.3291012909509455,9.230130533241072,,overtaking,,0.8255977255253345,21.0,False,1.0,,,,,,0
82.2327637658588,33,-1.6,72.40874626975236,0.6885753995100058,16.0,25.0,0.163447246828238,3.256979928777654,-0.6850427175605893,0.6850427175605893,0.5251281526817678,6.216167032814744,,overtaking,,0.8731314532349422,16.0,False,1.0,,,,,,0
58.48825280597272,25,-1.6,71.61117471940273,0.1,16.0,23.0,0.01,2.5911747194027286,-0.0570483164163715,0.0570483164163715,0.09,28.790830215585867,,overtaking,,0.1835924396214804,16.0,False,1.0,,,,,,0
45.38203069053487,33,-1.6,86.66179693094651,0.131796930946513,16.0,25.0,0.021796930946513,2.621796930946513,-0.1089846547325651,0.1089846547325651,0.11,23.83451755405921,,overtaking,,0.1910558823525167,16.0,False,1.0,,,,,,0
