Time,VehicleId,Pos_x,Pos_y,Speed,Lane,LeaderID,LeaderSpeed,LeaderGap,Acceleration,Deceleration,RelativeSpeed,TTC,SafeDistance,LanePrev,lane_opposite_change,SafeUnsafeOvertaking
41.96999898345521,32,-77.31900132150822,-1.6,1.3350005082723921,21,16.0,0.8210007115813489,3.915000508272392,-0.4829980685649102,0.4829980685649102,0.5139997966910432,7.620004066179136,2.4477297005243166,21.0,False,1
38.05414146714314,12,-1.138357151800281,4.899803407762335,5.433294265083329,6,8.030416554574796,4.975362590794415,7.913598430629077,-3.976822585414005,3.976822585414005,0.4579316742889138,17.3383656564384,4.180040895768118,6.048666487319674,False,1
22.35286955982435,11,-1.6,57.69942608803513,0.21471304401756508,16,10111.0,0.0,2.69942608803513,-0.2336869683864318,0.2336869683864318,0.21471304401756508,12.577952166236521,0.3369752841795458,16.0,False,1
60.835661331679454,36,-1.6,86.76405644472008,0.19524515577607215,16,33.0,0.06762257788803608,2.686433866832054,-0.04545324372776551,0.04545324372776551,0.12762257788803608,21.107109662192304,0.7245515292704278,16.0,False,1
29.604562390926677,21,-1.6,83.43879599610176,2.83,16,15.0,2.9666043529328694,5.362415844408977,-0.9933956470671306,0.9933956470671306,-0.13660435293286927,999.0,3.9596460436714898,16.0,False,1
58.29584503564524,25,-1.6,71.63041549643548,0.12041549643547542,16,23.0,0.02,2.610415496435475,-0.14626053208072123,0.14626053208072123,0.10041549643547541,26.005191267905158,0.15227268834480553,16.0,False,1
63.76389023350918,38,-1.6,94.10062269189255,0.058661530594870226,16,36.0,0.028661530594870227,2.5686615305948703,-0.05123736151355289,0.05123736151355289,0.030000000000000002,85.622051019829,0.07139504005457581,16.0,False,1
46.867410767315974,16,-67.51,-1.6,0.01,21,10101.0,0.0,2.51,-0.01,0.01,0.01,250.99999999999997,0.015,21.0,False,1
47.41761590379997,44,83.82251078018267,1.6,1.7789029648869592,14,42.0,1.7189029648869594,4.8111287061087,-0.5468776280904326,0.5468776280904326,0.05999999999999998,80.18547843514503,3.0553373667843484,14.0,False,1
45.72068048602529,36,-1.6,94.3698816546043,0.19794674457193404,16,33.0,0.137946744571934,2.7039437859370414,-0.061994082730214894,0.061994082730214894,0.06000000000000001,45.06572976561734,0.4046984760257245,16.0,False,1
48.489976659168434,39,1.6,-57.029665448080806,2.0575019450692977,19,35.94988329584214,1.561989107611933,4.762505835207893,-0.8279875515564951,0.8279875515564951,0.4955128374573645,10.452137705540446,3.1673462765363944,19.0,False,1
61.71118710171589,38,-1.6,94.32776257965682,0.19444064491420532,16,36.0,0.10444064491420532,2.688881289828411,-0.08332193474261594,0.08332193474261594,0.09,29.87645877587123,0.32216484013924074,16.0,False,1
65.7549734119367,38,-1.6,94.03064323697234,0.020643236972332855,16,36.0,0.0006432369723328569,2.520643236972333,-0.010643236972332857,0.010643236972332857,0.02,126.03216184861664,0.04016080924308321,16.0,False,1
44.540860193465704,33,-1.6,86.81182796130686,0.2538709709801446,16,25.0,0.047956990326714875,2.7518279613068595,-0.2752688355541528,0.2752688355541528,0.20591398065342975,13.382488352655997,0.3312691328242044,16.0,False,1
46.472241053646385,22,29.573310735624336,1.6,1.1979598243922691,14,17.0,1.1103678595138153,3.7327758946353615,-0.21518392975690762,0.21518392975690762,0.08759196487845367,42.716094704411915,3.423881293072097,14.0,False,1
43.04605273311364,16,-67.83157890675454,-1.6,0.34157890675454494,21,10101.0,0.0,2.831578906754545,-0.32144745980227385,0.32144745980227385,0.34157890675454494,8.314830921711659,0.5301553211159864,21.0,False,1
94.75193792663833,36,-1.6,74.10728690270633,1.5184496586893315,16,33.0,0.8444186220084993,4.1836434513531655,-0.7023255119660028,0.7023255119660028,0.6740310366808322,6.213493277261766,2.3362640650787547,16.0,False,1
42.51214234783026,32,-76.69225053477822,-1.6,1.0451430608678947,21,16.0,0.5495359434763813,3.633928826084868,-0.609713878264211,0.609713878264211,0.49560711739151325,7.334019843293476,1.4180267493231193,21.0,False,1
52.08178766378881,40,-82.12728493448448,-1.6,0.4572849344844764,21,35.0,0.17182123362111912,2.9554637008633575,-0.3927150655155236,0.3927150655155236,0.2854637008633573,10.367648832889815,0.5532218071108213,21.0,False,1
48.73081189538163,36,-1.6,94.04691881046183,0.03,16,33.0,0.01,2.53,-0.02383762092367499,0.02383762092367499,0.019999999999999997,126.50000000000001,0.044243568614487506,16.0,False,1
44.358738708084225,40,-92.06592796373798,-1.6,1.0803243255783728,21,35.0,1.2110810852612424,3.6303243255783726,-0.2068468475435404,0.2068468475435404,-0.13075675968286973,999.0,2.705255328654933,21.0,False,1
40.54732545041951,25,-1.6,79.94160472974829,0.5805349099160988,16,23.0,0.2805349099160988,3.0858023648741484,-0.2732094594965928,0.2732094594965928,0.3,10.286007882913829,0.9439145069633381,16.0,False,1
49.33838230197863,36,-1.6,94.02904044245054,0.0190404424505341,16,33.0,0.0090404424505341,2.519040442450534,-0.0190404424505341,0.0190404424505341,0.01,251.9040442450534,0.019520221225267052,16.0,False,1
83.94020084716509,25,-1.6,64.03,0.03,16,15.0,0.0,2.53,-0.025979915283491386,0.025979915283491386,0.03,84.33333333333333,0.048015063537381455,16.0,False,1
90.19573168512906,38,-1.6,86.53,0.02,16,36.0,0.0,2.52,-0.02,0.02,0.02,126.0,0.03,16.0,False,1
58.19688365270178,53,1.6,-69.28877029168214,2.6217362506375816,19,48.0,1.8004897117182923,5.52298278955687,-0.7732053857924582,0.7732053857924582,0.8212465389192893,6.7267904574303286,5.272340311213036,19.0,False,1
31.473049814610093,32,-90.39808505561697,-1.6,0.33808505561697244,21,20.0,0.06269501853899082,2.8253900370779816,-0.2723402224678898,0.2723402224678898,0.27539003707798165,10.268906838456536,0.48963213767646224,21.0,False,1
125.69100598522985,59,-7.671732390233291,0.4726613136100162,4.9906395025170625,19,54.0,2.533494302366292,7.952494877558593,-4.6488874310172985,4.6488874310172985,2.4571452001507703,3.226994492719225,5.400599942800993,19.862425184626776,False,1
101.05693411875856,42,-1.6,94.25064077725935,0.15879202893962646,16,38.8981093539966,0.11879202893962645,2.6667542160195588,-0.03694328061989812,0.03694328061989812,0.04000000000000001,66.66885540048895,0.3827823204118846,16.0,False,1
44.11019882075708,22,32.82327872016871,1.6,1.4231277615147544,14,17.0,1.3472754051052163,3.9806848307433684,-0.28511413845722805,0.28511413845722805,0.07585235640953808,52.55081330144236,3.627990637600511,14.0,False,1
87.98565719023594,36,-1.6,79.03143428097641,0.03,16,33.0,0.01,2.53,-0.021434280976406643,0.021434280976406643,0.019999999999999997,126.50000000000001,0.041424289267695015,16.0,False,1
89.555627152021,38,-1.6,86.54,0.03,16,36.0,0.01,2.53,-0.027218642398950006,0.027218642398950006,0.019999999999999997,126.50000000000001,0.037086018200787496,16.0,False,1
34.34905990880344,22,-1.6,78.5814402746648,2.4294766392360243,16,20.30335342524663,2.1517987944852024,5.243409570731092,-1.123483232873767,1.123483232873767,0.2776778447508223,18.906684966317833,2.9078770937946166,16.0,False,1
45.5152671055907,36,-1.6,94.35694657888186,0.21847328944092959,16,33.0,0.11847328944092958,2.7084732894409296,-0.0962086840576713,0.0962086840576713,0.1,27.084732894409296,0.9770292607630484,16.0,False,1
101.66090149062309,43,-1.6,94.38912298552127,0.21390985093769077,16,39.0,0.14260656729179386,2.7126065672917936,-0.03781970187538154,0.03781970187538154,0.0713032836458969,38.116171612508026,0.7522170123411744,16.0,False,1
99.51147959669981,38,-1.6,79.29655612099005,0.22885204033001838,16,36.0,0.058852040330018354,2.7277040806600366,-0.25622448396022035,0.25622448396022035,0.17,16.04531812152963,0.2752376259086614,16.0,False,1
67.67039378289864,59,1.6,-54.533064131563755,4.456237421054255,19,53.0,5.38967518750303,7.248557052633434,-1.2294394934213715,1.2294394934213715,-0.933437766448775,999.0,7.144932543682251,19.0,False,1
46.243292002942646,16,-67.51,-1.6,0.01,21,10101.0,0.0,2.51,-0.01432920029426469,0.01432920029426469,0.01,250.99999999999997,0.013917699926433828,21.0,False,1
47.99715449464991,36,-1.6,94.07514227526751,0.04757113763375211,16,33.0,0.01757113763375211,2.547571137633752,-0.04757113763375211,0.04757113763375211,0.030000000000000002,84.91903792112507,0.05378556881687606,16.0,False,1
61.0265616358645,25,-1.6,71.51,0.01,16,23.0,0.0,2.51,-0.01,0.01,0.01,250.99999999999997,0.015,16.0,False,1
59.4372499871715,33,-1.6,79.24255000256571,0.19627500128284986,16,25.0,0.04313750064142493,2.689412501924275,-0.13765000769709912,0.13765000769709912,0.15313750064142492,17.575140565400936,0.3084519273107139,16.0,False,1
59.336377851518336,53,1.6,-66.62360651181149,2.104992181664915,19,48.0,1.6927244296963326,4.848629966816749,-0.8531967440942535,0.8531967440942535,0.4122677519685822,11.82293825289836,3.0648578480649924,19.0,False,1
51.330404999392194,49,-91.32573228378513,-1.6,1.066182550176264,21,40.0,0.8232546168348266,3.570878500182342,-0.280495533390062,0.280495533390062,0.24292793334143742,14.66473207013379,2.3159469439036835,21.0,False,1
24.181920279836802,17,70.66020701007731,1.6,3.5684959265428398,14,13.0,3.21180797201632,6.66030389855916,-1.7403038985591597,1.7403038985591597,0.3566879545265195,18.96024804824857,4.01980841588437,14.0,False,1
30.931342363093453,16,-75.02737315273814,-1.6,0.02,21,14.0,0.0,2.52,-0.01737315273813097,0.01737315273813097,0.02,126.0,0.03262684726186903,21.0,False,1
61.890088199085184,33,-1.6,79.03549559004574,0.025495590045740667,16,25.0,0.005495590045740668,2.5254955900457405,-0.025495590045740667,0.025495590045740667,0.019999999999999997,126.27477950228705,0.032747795022870334,16.0,False,1
123.191178630966,57,-1.6,82.09264282347829,4.328824443804213,16,55.64705982835628,5.480000683282269,8.772940684105423,-1.1152947004466411,1.1152947004466411,-1.1511762394780563,999.0,7.874164326060052,16.0,False,1
60.71433469841937,49,-82.10139918094838,-1.6,0.6442661206322525,21,35.0,0.0,3.1013991809483787,-0.5642318317386943,0.5642318317386943,0.6442661206322525,4.815490119672487,1.0130238830101905,21.0,False,1
41.65616792994163,21,-1.6,64.03812773566861,0.03406386783430616,16,15.0,0.004063867834306159,2.534063867834306,-0.03812773566861232,0.03812773566861232,0.03,84.46879559447687,0.04540638678343061,16.0,False,1
44.44819976636034,23,-1.6,71.52,0.01,16,21.0,0.0,2.51,-0.01,0.01,0.01,250.99999999999997,0.015,16.0,False,1
40.75479375760973,21,1.6,-40.794155208756095,2.172484082690734,19,18.256620835024385,2.085050291040978,4.7127489160917095,-0.6233607085531699,0.6233607085531699,0.08743379164975601,53.95350035130902,3.9702498668057213,19.0,False,1
45.31065011585883,25,-1.6,79.03815583140236,0.028155831402352883,16,23.0,0.008155831402352884,2.5281558314023527,-0.018155831402352884,0.018155831402352884,0.019999999999999997,126.40779157011765,0.04203895785058822,16.0,False,1
66.55696342228865,38,-1.6,94.01686073155423,0.01,16,36.0,0.0,2.51,-0.01,0.01,0.01,250.99999999999997,0.015,16.0,False,1
55.444000631859936,49,-89.15559993681401,-1.6,0.11559993681400647,21,40.0,0.03559993681400647,2.6155999368140064,-0.08119987362801295,0.08119987362801295,0.07999999999999999,32.694999210175084,0.16282861204813867,21.0,False,1
44.12414024146556,33,-1.6,86.93655091548705,0.35275792756033125,16,25.0,0.06379298792672188,2.852757927560331,-0.39241402414655624,0.39241402414655624,0.28896493963360936,9.931410431460357,0.4493675577514233,16.0,False,1
37.14566701234546,23,-1.6,74.36834953333363,1.3585832469136352,16,21.0,0.8717331950618162,3.9971664938272697,-0.4554332987654541,0.4554332987654541,0.486850051851819,8.217739822682914,2.5132338247719064,16.0,False,1
100.04820928393598,39,-1.6,87.05071628642561,0.36517907160640284,16,38.0,0.16035814321280573,2.8555372148192086,-0.1591186469472658,0.1591186469472658,0.2048209283935971,13.95169948748138,1.1171103842519914,16.0,False,1
61.16675378385791,51,1.6,-58.95209548355087,2.1673243625945915,19,48.773683528895745,2.074368223379765,5.173605123423627,-0.8303244921044004,0.8303244921044004,0.09295613921482616,55.50060349831251,2.924173349509402,19.0,False,1
40.73288036327584,25,-1.6,79.84355981836208,0.5234239273448331,16,23.0,0.2445199394540276,3.0312319031264443,-0.3093116609425546,0.3093116609425546,0.27890398789080556,10.868740868880364,0.8484748148143273,16.0,False,1
60.016821873052656,49,-82.72149593964207,-1.6,1.3081315650315428,21,35.0,0.0,3.7206548459894417,-1.2158876555684308,1.2158876555684308,1.3081315650315428,2.851422171279592,2.0152181452603015,21.0,False,1
43.84400947468401,42,83.80189222955673,1.6,2.0328107112024965,14,34.0548720316463,1.9728107112024966,5.003919336772119,-0.5849944075316516,0.5849944075316516,0.05999999999999999,83.39865561286867,3.706407954716613,14.0,False,1
103.14363301491825,54,-82.88388258309264,-1.6,1.0738201910490526,21,49.0,0.3725467940327017,3.5313357890599533,-0.86,0.86,0.7012733970163509,5.037058046114596,1.3745487643249898,21.0,False,1
52.430643680168416,34,1.6,-30.4042937884059,2.470259308658528,19,19.0,1.1813544832404206,5.611066204608003,-1.4080979294686333,1.4080979294686333,1.2889048254181077,4.4992008157312355,3.4613300022385722,19.0,False,1
44.02486282294645,16,-67.6250274354107,-1.6,0.13502743541071005,21,10101.0,0.0,2.62502743541071,-0.1274039760625148,0.1274039760625148,0.13502743541071005,19.522719394484046,0.21191295869154386,21.0,False,1
51.41101741081385,19,1.6,-21.011186071348924,1.2151976785581535,19,18.0,1.0025988392790768,3.741497098197692,-0.3925988392790768,0.3925988392790768,0.21259883927907677,17.630857407140084,2.093423079078344,19.0,False,1
79.54798321574759,25,-1.6,66.07056578288797,1.8376218195281186,16,15.0,0.0,4.570565782887971,-1.7966526797896676,1.7966526797896676,1.8376218195281186,2.4929200414367596,2.7957330994123617,16.0,False,1
27.806609534264638,22,70.66321906852927,1.6,3.197371336723397,14,17.491927462534846,3.0393390465735366,5.818355191648466,-0.972951564775209,0.972951564775209,0.15803229014986075,36.8584042941325,5.416531628709371,14.0,False,1
55.63814944893625,37,1.6,-34.18187280492008,1.638916373989344,19,34.0,1.33237011021275,4.321828297207422,-0.7411058798669845,0.7411058798669845,0.30654626377659383,14.099920111973635,2.17288001154231,19.0,False,1
26.459159067894845,16,-76.19947956770164,-1.6,0.9290591016490716,21,14.0,0.16816818642103068,3.5413113812806176,-0.3540341100876278,0.3540341100876278,0.7608909152280409,4.656315539775163,2.0103076421763224,21.0,False,1
26.56872527749334,16,-76.10658351413066,-1.6,0.8556373612533307,21,14.0,0.14625494450133228,3.463456041879996,-0.6530879162400078,0.6530879162400078,0.7093824167519984,4.884480668588576,1.3072847710782491,21.0,False,1
52.236776794689256,34,1.6,-30.877541494073476,2.6463843655762833,19,19.0,1.1341941986723134,5.854834807966118,-1.4214875125649558,1.4214875125649558,1.51219016690397,3.888193989334499,4.019818828539418,19.0,False,1
34.82896445559374,21,50.156321485197914,1.6,2.3257223077438374,14,16.92107161732638,2.2355249867871536,4.966708912527258,-1.0368428646930552,1.0368428646930552,0.09019732095668391,55.06945446470012,2.703202336986133,14.0,False,1
52.12351065232509,34,1.6,-31.177696771338518,2.7653138150586583,19,19.0,1.1058776630812719,6.024734021512368,-1.2629149132551227,1.2629149132551227,1.6594361519773861,3.637777719771979,4.710834230794686,19.0,False,1
22.02218274560655,12,-1.6,69.76014211581644,3.361627402996082,16,11.0,0.3095705566695117,6.973684249322653,-2.2262253803514764,2.2262253803514764,3.052056846326571,2.285046065731203,5.611150673665608,16.0,False,1
60.83101718299635,50,-90.83122852125457,-1.6,1.3182879719025555,21,49.0,0.5913896902021903,3.7967371127527376,-0.9041189012959843,0.9041189012959843,0.7268982817003652,5.222972518259895,1.701252843096125,21.0,False,1
39.664621739381786,33,-1.6,93.68638017312882,3.22879339104294,16,25.0,0.8474437390349204,8.12807756463425,-1.798773043629073,1.798773043629073,2.3813496520080193,3.4127672908952547,5.344641101776011,16.0,False,1
87.64397650418437,38,-1.6,86.65560234958156,0.11736140974893812,16,36.0,0.03824093983262542,2.616481879665251,-0.14296375933050168,0.14296375933050168,0.0791204699163127,33.11123557008586,0.12798743528451875,16.0,False,1
54.22950296661928,49,-89.37114911001422,-1.6,0.2570497033380721,21,40.0,0.09704970333807206,2.754099406676144,-0.2004970333807206,0.2004970333807206,0.16,17.2131212917259,0.33452058102038695,21.0,False,1
40.59130205479847,25,54.34849086456397,1.6,1.9632487244763337,14,23.27973662445225,1.8632487244763336,4.758006584388694,-0.8840526751095497,0.8840526751095497,0.10000000000000009,47.5800658438869,2.312365067839587,14.0,False,1
23.69545353727951,14,-69.76818363289689,-1.6,1.8904568642571329,21,10101.0,0.0,4.7681836328968865,-2.2472632504273697,2.2472632504273697,1.8904568642571329,2.523245577287031,2.702042531747567,21.0,False,1
128.2420442831698,55,-1.6,-18.943166847731593,6.067904222618028,18,38.84088566339637,6.924734809438994,8.914747682992031,-2.334230175423058,2.334230175423058,-0.8568305868209658,999.0,7.041774808102458,18.0,False,1
84.3725570376072,33,-1.6,71.65411644435892,0.14411644435892074,16,25.0,0.02,2.6327442962392804,-0.15451140752143902,0.15451140752143902,0.12411644435892075,21.33350371581956,0.19348498740012554,16.0,False,1
28.201497784507026,30,1.6,-84.76292049635467,3.9603394733637205,19,19.0,3.3493060387406803,6.5380129636785504,-1.958407368036465,1.958407368036465,0.6110334346230402,16.08517691217266,4.7264891955878605,19.0,False,1
55.17962351672072,25,-1.6,73.14547060409912,1.2171317691477506,16,23.0,0.3981505933117151,3.757320010787395,-0.649734142394611,0.649734142394611,0.8189811758360356,4.588095168953464,1.980257967867649,16.0,False,1
43.00346398333827,40,-93.64584321999408,-1.6,1.1524156780005925,21,35.0,1.385168643998815,3.7044849576673577,-0.2813855933353085,0.2813855933353085,-0.23275296599822237,999.0,2.2530989642411994,21.0,False,1
57.17325802250861,36,-1.6,88.87034649614087,1.0861619514467262,16,33.0,0.790696790996554,3.6334877536975876,-0.3483728881031014,0.3483728881031014,0.2954651604501723,12.305008083932888,2.215306191028222,16.0,False,1
36.84221551649274,21,-1.6,65.64778448350725,1.0046706901043512,16,15.0,0.4257784483507252,3.668892241753626,-0.6153293098956488,0.6153293098956488,0.5788922417536261,6.347645372670592,1.4039568433896632,16.0,False,1
39.33813232909311,25,-1.6,80.8456809038162,0.9485603012720659,16,23.0,0.5685603012720659,3.5047470683627546,-0.22143969872793404,0.22143969872793404,0.38,9.223018600954617,2.424650369317648,16.0,False,1
44.07809362950996,35,-83.62965888012924,-1.6,1.0654481659666137,21,32.0,0.46101003855681294,3.057581949703825,-0.41556187259019917,0.41556187259019917,0.6044381274098007,5.056802835479991,1.981675358949284,21.0,False,1
40.7937585961221,22,38.018305430463606,1.6,1.7455461228393157,14,17.0,1.6330851316135526,4.325702157936263,-0.45015603509694735,0.45015603509694735,0.11246099122576321,38.54338679669725,3.4968160089525835,14.0,False,1
46.349123562506804,28,56.98385847811445,1.6,1.541879618302842,14,27.0,1.4750876437493192,4.21225554196341,-0.5609524834830668,0.5609524834830668,0.06679197455352286,63.299084903308604,2.265911754604631,14.0,False,1
52.72110466586753,44,75.04396877777916,1.6,2.245201122082028,14,42.253512108517356,2.7337930771987464,5.197314790145119,-0.6215453277476375,0.6215453277476375,-0.48859195511671893,999.0,3.6084272575932483,14.0,False,1
46.95596307409359,28,56.11452853184812,1.6,1.4844036925906408,14,27.0,1.4206749892838324,4.136775912431492,-0.557287033068086,0.557287033068086,0.06372870330680844,65.08439392513993,2.040713708692078,14.0,False,1
46.22353849168755,43,84.50464615483061,1.6,1.882292305661859,14,40.256923144604706,1.7922923056618587,4.901199998400252,-0.6589076927383937,0.6589076927383937,0.09000000000000012,54.45777776000274,2.8092537916843794,14.0,False,1
84.35689179535166,38,-1.6,87.86448656371867,0.7329324613945047,16,36.0,0.3943108204648349,3.3229324613945046,-0.31310820464834904,0.31310820464834904,0.3386216409296698,9.820173859592897,1.2124634859635774,16.0,False,1
94.04013359430994,36,-1.6,75.3177595302421,1.949799608535086,16,33.0,1.3538797651210517,4.645919843414035,-1.0010019573245694,1.0010019573245694,0.5959198434140344,7.813146987825924,2.802315967421204,16.0,False,1
30.802832435754702,16,-75.02971675642453,-1.6,0.02,21,14.0,0.0,2.52,-0.02028324357547028,0.02028324357547028,0.02,126.0,0.02990558547484324,21.0,False,1
81.29141632958978,33,-1.6,73.23248924843757,1.1042918352051114,16,25.0,0.42648067915041515,3.839055780273482,-0.719055780273482,0.719055780273482,0.6778111560546964,5.6644035223531475,1.5299289038744266,16.0,False,1
21.484994949772357,16,-89.31224065707885,-1.6,3.705804646209434,21,14.384994949772354,4.983731641049355,5.981253787670734,-1.747828307899108,1.747828307899108,-1.2779269948399206,999.0,2.7371772299081787,21.0,False,1
13.059766183752231,2,12.625850243254662,0.6142217743065839,7.19645488829676,9,4.355101563090073,14.280472365993877,11.876927254290635,-2.672886160882878,2.672886160882878,-7.084017477697116,999.0,4.191568688158518,9.962683034702732,False,1
50.360544380556775,40,-83.44642840041539,-1.6,1.115782247777289,21,35.0,0.6472958572912085,3.6412414192355307,-0.5684863904860805,0.5684863904860805,0.46848639048608043,7.771685540965699,1.5657269217178564,21.0,False,1
57.50374241164998,47,1.6,-58.99516431012597,1.8675598894839494,19,46.380239194684144,1.681691628186055,5.111122723494994,-0.7096706532447357,0.7096706532447357,0.1858682612978944,27.567523036980166,2.6570052072297594,19.0,False,1
40.242714124838145,23,-1.6,71.94718576254856,0.3314571750323708,16,21.0,0.1057285875161854,2.827185762548556,-0.24864293758092698,0.24864293758092698,0.2257285875161854,12.529318909885403,0.4477702121492942,16.0,False,1
56.68030325083692,23,-1.6,64.08196967491631,0.09196967491630796,16,15.0,0.0,2.5819696749163077,-0.08,0.08,0.09196967491630796,28.399438682299145,0.14543555919715445,16.0,False,1
40.385819556697115,23,-1.6,71.90425413299087,0.3071270664954323,16,21.0,0.09570902216514411,2.7928360886605765,-0.19854511082572052,0.19854511082572052,0.2114180443302882,13.234982612209476,0.45042115897110685,16.0,False,1
50.50929839617045,19,1.6,-21.884637880181717,1.1848480394788812,19,18.0,1.1051700370114512,3.715492034544021,-0.26159191117251723,0.26159191117251723,0.07967800246742993,46.649498854407554,2.848682450006372,19.0,False,1
41.641723726091094,22,39.10106727697349,1.6,1.6817176801357918,14,18.380386644034672,1.631717680135792,4.260674586983515,-0.4665646397284161,0.4665646397284161,0.04999999999999998,85.21349173967032,3.0931702293602985,14.0,False,1
39.894106130396125,23,-1.6,72.08647542523363,0.4152966513128532,16,21.0,0.15882514174454299,2.9135324060970085,-0.33647542523362894,0.33647542523362894,0.2564715095683103,11.40683422764754,0.5206499995226472,16.0,False,1
22.628648919762576,17,76.6097971553133,1.6,4.011787309668062,14,13.0,3.367135108023743,7.504147597731376,-1.436493755146183,1.436493755146183,0.6446522016443194,11.693602420624165,6.2567562985461365,14.0,False,1
46.36931387193206,36,-1.6,94.21511435467798,0.14238669884972893,16,33.0,0.062045741871196214,2.6327276558282615,-0.04375052676385973,0.04375052676385973,0.08034095697853272,32.78076327954442,0.32199957858891226,16.0,False,1
79.1315196304354,25,-1.6,66.92750484999854,2.4706568130420883,16,15.0,0.0,5.427504849998547,-1.8222697456560277,1.8222697456560277,2.4706568130420883,2.1988273566496104,4.204581776134002,16.0,False,1
56.68377387595178,24,-1.6,-9.961886937975889,0.4897356744289342,18,32.0,0.0,2.958113062024112,-0.6583773875951777,0.6583773875951777,0.4897356744289342,6.050054128882014,0.6723556114028614,18.0,False,1
5.546148685225159,0,-80.252186256786,-1.6,6.531395866209155,21,10101.0,7.554634996144399,8.276458132248605,-3.4152337625694082,3.4152337625694082,-1.0232391299352437,999.0,5.2311923489689836,21.0,False,1
34.58117755052095,23,-1.6,79.20517387874973,2.3818822449479056,16,21.0,2.069411224739527,5.157528979791622,-1.0672345921613857,1.0672345921613857,0.3124710202083783,16.773646026390583,2.978913530300921,16.0,False,1
21.371977835862484,17,82.07637453213589,1.6,4.617436013241119,14,13.0,3.4928022164137515,8.667362885516685,-1.5174725771033366,1.5174725771033366,1.1246337968273672,7.726413009638125,8.149959294885212,14.0,False,1
42.542377880694204,17,25.919367032237528,1.6,1.485436228232932,14,13.0,1.3857622119305797,4.075110244535285,-0.43380630974469364,0.43380630974469364,0.09967401630235238,40.8934486599923,2.6590954823736146,14.0,False,1
99.89726721243163,35,-69.1043724601094,-1.6,1.5617763119194488,21,10101.0,0.0,4.104372460109412,-0.8004099181352574,0.8004099181352574,1.5617763119194488,2.628029949514847,3.085502843709061,21.0,False,1
36.18025417942229,17,37.40245351424207,1.6,2.1174682275722136,14,13.0,2.0219745820577706,4.751974582057771,-0.722101671768917,0.722101671768917,0.09549364551444267,49.888085455765065,3.245852691741288,14.0,False,1
43.48586580706098,33,-1.6,87.20848051576341,0.5563603868225595,16,25.0,0.0914134192939021,3.0770670964695106,-0.38717316141219577,0.38717316141219577,0.46494696752865744,6.624953544146827,0.8667124407783302,16.0,False,1
53.15409725059145,49,-89.75295137470428,-1.6,0.483770824822566,21,40.0,0.22459027494085534,2.9791805498817108,-0.36672219952684265,0.36672219952684265,0.25918054988171063,11.510057841803661,0.580189815034053,21.0,False,1
51.96770154106624,49,-90.51906861304037,-1.6,0.8696895376801272,21,40.0,0.49968953768012725,3.3418427682757113,-0.24569353880883232,0.24569353880883232,0.37,9.032007481826247,1.921291185688049,21.0,False,1
99.58002173480767,36,-1.6,73.99970910873455,0.08640028979743573,16,33.96004346961536,0.01640028979743573,2.5864002897974356,-0.06600072449358932,0.06600072449358932,0.07,36.94857556853479,0.129519797141795,16.0,False,1
97.05600215379346,33,-1.6,64.09719989231033,0.10439978462065448,16,15.0,0.0,2.594399784620655,-0.1103992461722907,0.1103992461722907,0.10439978462065448,25.044902656017207,0.15680770266246855,16.0,False,1
48.115030162567756,42,72.79274932688618,1.6,1.6193466821175475,14,31.0,1.4893466821175474,4.392745475614837,-0.50339879349729,0.50339879349729,0.1300000000000001,33.7903498124218,2.7346040983359097,14.0,False,1
45.5467441814841,36,-1.6,94.3517162800735,0.2063906982219081,16,33.0,0.11639069822190809,2.70532558185159,-0.0925441854077739,0.0925441854077739,0.09000000000000001,30.059173131684336,0.3887007836494694,16.0,False,1
84.91273487763759,33,-1.6,71.59872651223624,0.08872651223624115,16,25.0,0.01,2.58,-0.08490604894496459,0.08490604894496459,0.07872651223624115,32.83671400544604,0.12614613898738297,16.0,False,1
45.0573738998034,23,-1.6,71.51,0.01,16,21.0,0.0,2.51,-0.01,0.01,0.01,250.99999999999997,0.015,16.0,False,1
52.64224510912086,32,-1.6,-13.161565400109806,3.6924078254066304,18,30.0,0.0,7.858434599890195,-2.6510195635165763,2.6510195635165763,3.6924078254066304,2.127572233526786,6.335968839109332,18.0,False,1
42.44146521206458,19,1.6,-34.72208056430368,1.965853478793542,19,18.0,1.895853478793542,4.525853478793542,-0.5637472528917897,0.5637472528917897,0.06999999999999994,64.65504969705067,3.513502676354323,19.0,False,1
35.38094660622116,28,80.29567960020869,1.6,2.56152912598836,14,27.0,2.584211164575556,5.39576456299418,-0.8334587377965079,0.8334587377965079,-0.02268203858719624,999.0,3.913588110785155,14.0,False,1
8.81006345084245,1,-77.8061104582005,-1.6,5.6400676494922575,21,10101.0,6.057506866971125,8.038026951886312,-2.2456189202757137,2.2456189202757137,-0.4174392174788679,999.0,6.6676044413874385,21.0,False,1
32.26422841829944,11,-1.6,-13.69512509411274,3.9386124928188777,18,29.0,5.1715431634011155,5.050887130730161,-7.243411956866925,7.243411956866925,-1.2329306705822378,999.0,-0.15226744553496196,18.0,False,1
57.87752358552246,23,-1.6,64.03,0.03,16,15.0,0.0,2.5222476414477537,-0.027752358552246437,0.027752358552246437,0.03,84.07492138159178,0.04668573108581517,16.0,False,1
