Time,VehicleId,Pos_x,Pos_y,Speed,Lane,LeaderID,LeaderSpeed,LeaderGap,Acceleration,Deceleration,RelativeSpeed,TTC,SafeDistance,LanePrev,lane_opposite_change,SafeUnsafeOvertaking,speed_advantage,speed_slower,speed_equal,speed_faster,time_to_reach,reach_very_soon,reach_soon,reach_moderate,reach_far,lane_changing,opposite_lane_occupied,overtaking_possible_speed,overtaking_possible_gap,overtaking_safe_ttc,overtaking_lane_clear,overtaking_feasibility_score,overtaking_recommended,ttc_overtaking_risk
0.0034034034034034033,2,75.04,1.6,14.57,14,-1.0,-1.0,-1.0,1.37,0.0,15.57,999.0,999.0,14.0,False,0,15.57,False,False,True,-0.22598870056497175,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.0034034034034034033,3,85.15,1.6,12.77,14,2.0,14.57,5.11,-2.0,2.0,-1.8000000000000007,999.0,38.96822499999999,14.0,False,0,-1.8000000000000007,False,True,False,8.516666666666664,False,False,True,False,0,False,0,1,1,1,0.75,1,0
0.0034034034034034033,4,-1.6,91.44,11.36,16,-1.0,-1.0,-1.0,-1.83,1.83,12.36,999.0,47.61945355191256,16.0,False,0,12.36,False,False,True,-0.2830188679245283,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.0034034034034034033,10101,-86.11,-1.6,7.6,21,-1.0,-1.0,-1.0,1.79,0.0,8.6,999.0,999.0,21.0,False,0,8.6,False,False,True,-0.4017857142857143,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.0035035035035035035,0,-94.0,-1.6,4.68,21,10101.0,7.83,3.67,3.5,0.0,-3.1500000000000004,999.0,999.0,21.0,False,0,-3.1500000000000004,False,True,False,3.7641025641025636,False,True,False,False,0,False,0,1,1,1,0.75,1,0
0.0035035035035035035,2,73.54,1.6,14.99,14,-1.0,-1.0,-1.0,4.17,0.0,15.99,999.0,999.0,14.0,False,0,15.99,False,False,True,-0.22018348623853215,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.0035035035035035035,3,83.88,1.6,12.66,14,2.0,14.99,5.34,-1.11,1.11,-2.33,999.0,69.86621621621622,14.0,False,0,-2.33,False,True,False,7.146468401486988,False,False,True,False,0,False,0,1,1,1,0.75,1,0
0.0035035035035035035,4,-1.6,90.32,11.25,16,-1.0,-1.0,-1.0,-1.06,1.06,12.25,999.0,71.94929245283018,16.0,False,0,12.25,False,False,True,-0.2854877081681205,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.0035035035035035035,10101,-85.33,-1.6,7.83,21,-1.0,-1.0,-1.0,2.25,0.0,8.83,999.0,999.0,21.0,False,0,8.83,False,False,True,-0.3917301414581066,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.0036036036036036037,0,-93.52,-1.6,4.8,21,10101.0,8.07,4.0,1.23,0.0,-3.2700000000000005,999.0,999.0,21.0,False,0,-3.2700000000000005,False,True,False,3.96694214876033,False,True,False,False,0,False,0,1,1,1,0.75,1,0
0.0036036036036036037,2,72.06,1.6,14.79,14,-1.0,-1.0,-1.0,-2.0,2.0,15.79,999.0,70.47602499999999,14.0,False,0,15.79,False,False,True,-0.22291021671826627,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.0036036036036036037,3,82.57,1.6,13.12,14,2.0,14.79,5.51,4.63,0.0,-1.67,999.0,999.0,14.0,False,0,-1.67,False,True,False,9.77142857142857,False,False,True,False,0,False,0,1,1,1,0.75,1,0
0.0036036036036036037,4,-1.6,89.17,11.41,16,-1.0,-1.0,-1.0,1.61,0.0,12.41,999.0,999.0,16.0,False,0,12.41,False,False,True,-0.28191072826938135,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.0036036036036036037,10101,-84.52,-1.6,8.07,21,-1.0,-1.0,-1.0,2.45,0.0,9.07,999.0,999.0,21.0,False,0,9.07,False,False,True,-0.38176033934252385,False,False,False,False,0,False,1,1,1,1,1.0,1,0
